age,income,ownership,emp,intend,grade,amount,intrest,status,percent,default,history,cust_id,risk
23.0,78000.0,RENT,7.0,DEBTCONSOLIDATION,C,25000.0,10.99,1.0,0.3205128205128205,Y,2.0,219,72.00000000000001
23.0,78000.0,RENT,1.0,VENTURE,B,25000.0,10.62,1.0,0.3205128205128205,N,3.0,220,53.00000000000001
23.0,78504.0,RENT,7.0,VENTURE,B,25000.0,10.74,1.0,0.3184551105676144,N,3.0,221,49.0
25.0,186000.0,OWN,9.0,VENTURE,B,10000.0,10.25,0.0,0.053763440860215,N,4.0,222,30.000000000000004
24.0,185000.0,MORTGAGE,4.0,EDUCATION,B,35000.0,12.42,0.0,0.1891891891891892,N,2.0,223,33.0
25.0,185000.0,RENT,6.0,VENTURE,C,15000.0,15.27,0.0,0.081081081081081,N,2.0,224,39.0
24.0,62050.0,RENT,8.0,MEDICAL,D,25000.0,15.33,1.0,0.40290088638195,Y,2.0,225,75.0
23.0,79416.0,RENT,7.0,VENTURE,D,25000.0,15.21,1.0,0.3147980255867835,Y,2.0,226,75.0
21.0,14400.0,OWN,4.0,VENTURE,C,6250.0,14.72,1.0,0.4340277777777778,N,2.0,227,46.0
24.0,79631.0,RENT,8.0,PERSONAL,D,25000.0,15.7,1.0,0.3139480855445744,Y,2.0,228,75.0
24.0,79632.0,RENT,0.0,EDUCATION,C,25000.0,13.35,1.0,0.3139441430580671,N,4.0,229,56.0
21.0,14400.0,MORTGAGE,0.0,MEDICAL,C,1500.0,10.99,0.0,0.1041666666666666,N,4.0,230,40.0
24.0,80000.0,RENT,6.0,EDUCATION,A,25000.0,6.62,1.0,0.3125,N,2.0,231,46.0
26.0,80000.0,RENT,5.0,DEBTCONSOLIDATION,C,25000.0,13.61,1.0,0.3125,N,4.0,232,50.999999999999986
22.0,185000.0,RENT,4.0,MEDICAL,B,25000.0,11.36,0.0,0.1351351351351351,N,2.0,233,37.0
26.0,185000.0,OWN,10.0,PERSONAL,A,5000.0,7.68,0.0,0.027027027027027,N,2.0,234,25.0
24.0,184992.0,RENT,7.0,HOMEIMPROVEMENT,D,22000.0,14.46,0.0,0.1189240615810413,Y,4.0,235,63.0
23.0,184000.0,OWN,5.0,EDUCATION,B,2500.0,11.83,0.0,0.0135869565217391,N,2.0,236,31.000000000000007
24.0,172000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000.0,13.47,1.0,0.1162790697674418,Y,4.0,237,58.00000000000001
24.0,183000.0,MORTGAGE,2.0,MEDICAL,B,20000.0,11.49,0.0,0.1092896174863388,N,3.0,238,37.00000000000001
22.0,183000.0,MORTGAGE,3.0,EDUCATION,A,1000.0,10.99,0.0,0.0054644808743169,N,2.0,239,30.000000000000004
25.0,182952.0,MORTGAGE,9.0,PERSONAL,A,15000.0,6.03,0.0,0.0819887183523547,N,3.0,240,29.000000000000004
23.0,74004.0,RENT,7.0,DEBTCONSOLIDATION,E,25000.0,16.35,1.0,0.3378195773201448,N,4.0,241,58.00000000000001
26.0,74004.0,RENT,10.0,DEBTCONSOLIDATION,D,25000.0,10.99,1.0,0.3378195773201448,Y,4.0,242,72.0
25.0,81000.0,RENT,5.0,DEBTCONSOLIDATION,A,25000.0,7.29,1.0,0.3086419753086419,N,3.0,243,44.99999999999999
23.0,81600.0,RENT,1.0,MEDICAL,B,25000.0,11.36,1.0,0.3063725490196078,N,3.0,244,53.00000000000001
24.0,82000.0,RENT,8.0,VENTURE,B,25000.0,10.25,0.0,0.3048780487804878,N,2.0,245,47.0
24.0,83000.0,RENT,5.0,EDUCATION,B,25000.0,11.12,0.0,0.3012048192771084,N,3.0,246,47.0
24.0,83000.0,RENT,5.0,PERSONAL,D,25000.0,12.92,0.0,0.3012048192771084,Y,3.0,247,73.0
24.0,180000.0,RENT,8.0,EDUCATION,E,18000.0,18.64,0.0,0.1,Y,4.0,248,66.0
23.0,180000.0,MORTGAGE,8.0,PERSONAL,A,28000.0,7.51,0.0,0.1555555555555555,N,3.0,249,30.000000000000004
23.0,14400.0,OWN,2.0,HOMEIMPROVEMENT,E,4000.0,16.7,1.0,0.2777777777777778,N,2.0,250,46.0
22.0,14400.0,OWN,0.0,PERSONAL,B,2100.0,11.14,0.0,0.1458333333333333,N,4.0,251,35.00000000000001
22.0,84500.0,RENT,6.0,PERSONAL,F,25000.0,18.3,0.0,0.2958579881656805,N,4.0,252,48.99999999999999
24.0,85000.0,RENT,5.0,MEDICAL,B,25000.0,10.62,0.0,0.2941176470588235,N,4.0,253,37.0
24.0,180000.0,MORTGAGE,7.0,VENTURE,B,14000.0,11.99,0.0,0.0777777777777777,N,2.0,254,33.0
26.0,180000.0,MORTGAGE,2.0,VENTURE,B,12000.0,9.63,0.0,0.0666666666666666,N,4.0,255,36.00000000000001
25.0,142800.0,MORTGAGE,9.0,MEDICAL,F,10000.0,18.25,1.0,0.0700280112044818,N,4.0,256,45.999999999999986
23.0,14664.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000.0,10.99,1.0,0.409165302782324,N,4.0,257,52.000000000000014
24.0,87000.0,RENT,8.0,HOMEIMPROVEMENT,D,25000.0,14.84,0.0,0.2873563218390804,N,3.0,258,43.0
24.0,75000.0,RENT,0.0,VENTURE,E,25000.0,14.7,1.0,0.3333333333333333,Y,3.0,259,82.0
23.0,76000.0,RENT,7.0,DEBTCONSOLIDATION,D,25000.0,16.02,1.0,0.3289473684210526,N,4.0,260,55.0
23.0,66215.0,RENT,1.0,MEDICAL,D,25000.0,15.37,1.0,0.3775579551461149,Y,2.0,261,79.0
25.0,90000.0,RENT,9.0,MEDICAL,B,25000.0,10.99,0.0,0.2777777777777778,N,4.0,262,36.0
21.0,15000.0,OWN,0.0,HOMEIMPROVEMENT,A,6200.0,7.9,1.0,0.4133333333333333,N,2.0,263,43.99999999999999
26.0,180000.0,OWN,2.0,PERSONAL,B,25000.0,10.99,0.0,0.1388888888888889,N,4.0,264,34.00000000000001
24.0,180000.0,OWN,8.0,EDUCATION,B,21000.0,11.48,0.0,0.1166666666666666,N,3.0,265,31.000000000000007
25.0,180000.0,OWN,9.0,MEDICAL,C,20000.0,14.26,0.0,0.1111111111111111,Y,4.0,266,52.999999999999986
26.0,180000.0,OWN,0.0,HOMEIMPROVEMENT,A,10000.0,8.0,0.0,0.0555555555555555,N,4.0,267,31.000000000000007
25.0,180000.0,MORTGAGE,3.0,VENTURE,B,9950.0,11.26,0.0,0.0552777777777777,N,2.0,268,32.0
23.0,15000.0,OWN,7.0,MEDICAL,B,4475.0,10.99,1.0,0.2983333333333333,N,4.0,269,33.00000000000001
23.0,78000.0,RENT,2.0,VENTURE,D,25000.0,16.32,1.0,0.3205128205128205,Y,3.0,270,79.0
25.0,66300.0,RENT,3.0,MEDICAL,E,25000.0,17.93,1.0,0.3770739064856712,Y,4.0,271,77.0
23.0,90000.0,RENT,0.0,DEBTCONSOLIDATION,B,25000.0,11.36,0.0,0.2777777777777778,N,3.0,272,41.0
24.0,79000.0,RENT,9.0,DEBTCONSOLIDATION,D,25000.0,14.96,1.0,0.3164556962025316,Y,4.0,273,75.0
24.0,91800.0,RENT,4.0,PERSONAL,C,25000.0,13.43,0.0,0.2723311546840958,Y,3.0,274,59.99999999999999
25.0,92000.0,RENT,6.0,HOMEIMPROVEMENT,B,25000.0,12.69,0.0,0.2717391304347826,N,3.0,275,36.0
24.0,92000.0,RENT,1.0,VENTURE,C,25000.0,12.73,0.0,0.2717391304347826,Y,4.0,276,63.99999999999999
23.0,93600.0,RENT,3.0,VENTURE,D,25000.0,15.21,0.0,0.2670940170940171,N,4.0,277,43.0
23.0,15000.0,MORTGAGE,1.0,MEDICAL,C,1750.0,12.68,0.0,0.1166666666666666,Y,3.0,278,60.00000000000001
23.0,70550.0,RENT,3.0,MEDICAL,F,25000.0,19.04,1.0,0.3543586109142452,Y,4.0,279,81.0
25.0,83800.0,RENT,2.0,DEBTCONSOLIDATION,D,25000.0,15.95,1.0,0.2983293556085918,Y,3.0,280,68.0
26.0,175000.0,MORTGAGE,3.0,VENTURE,A,2600.0,8.9,0.0,0.0148571428571428,N,4.0,281,29.000000000000004
25.0,175000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000.0,7.9,0.0,0.0457142857142857,N,2.0,282,27.0
22.0,175000.0,MORTGAGE,6.0,EDUCATION,B,18000.0,10.99,0.0,0.1028571428571428,N,2.0,283,33.0
23.0,175000.0,MORTGAGE,8.0,PERSONAL,B,21000.0,11.99,0.0,0.12,N,3.0,284,33.0
23.0,15000.0,OWN,4.0,DEBTCONSOLIDATION,C,4000.0,13.98,1.0,0.2666666666666666,N,4.0,285,36.00000000000001
23.0,15000.0,OWN,4.0,VENTURE,B,4600.0,10.99,1.0,0.3066666666666666,N,2.0,286,43.0
22.0,88000.0,RENT,6.0,DEBTCONSOLIDATION,D,25000.0,15.58,1.0,0.2840909090909091,Y,2.0,287,65.0
25.0,74800.0,RENT,2.0,MEDICAL,B,25000.0,10.99,1.0,0.3342245989304813,N,2.0,288,52.0
25.0,88000.0,RENT,0.0,VENTURE,D,25000.0,14.96,1.0,0.2840909090909091,N,4.0,289,48.0
25.0,15000.0,OWN,2.0,HOMEIMPROVEMENT,D,1750.0,15.31,0.0,0.1166666666666666,Y,4.0,290,60.0
26.0,88000.0,RENT,2.0,VENTURE,D,25000.0,15.65,1.0,0.2840909090909091,N,3.0,291,48.0
25.0,100000.0,RENT,1.0,VENTURE,B,25000.0,9.33,0.0,0.25,N,4.0,292,40.0
23.0,15000.0,MORTGAGE,0.0,PERSONAL,C,3600.0,13.47,1.0,0.24,N,4.0,293,42.0
24.0,102400.0,RENT,8.0,PERSONAL,B,25000.0,10.36,0.0,0.244140625,N,3.0,294,37.0
24.0,92000.0,RENT,1.0,HOMEIMPROVEMENT,E,25000.0,16.77,1.0,0.2717391304347826,Y,4.0,295,72.0
23.0,93000.0,RENT,0.0,DEBTCONSOLIDATION,D,25000.0,14.59,1.0,0.2688172043010752,Y,2.0,296,69.0
22.0,175000.0,RENT,6.0,VENTURE,C,3500.0,11.91,0.0,0.02,Y,2.0,297,59.99999999999999
23.0,175000.0,MORTGAGE,3.0,EDUCATION,A,7200.0,8.38,0.0,0.0411428571428571,N,3.0,298,30.000000000000004
25.0,174708.0,RENT,9.0,VENTURE,B,9000.0,10.59,0.0,0.0515145270966412,N,3.0,299,36.0
25.0,174000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800.0,14.27,0.0,0.0505747126436781,N,3.0,300,39.0
26.0,174000.0,RENT,8.0,DEBTCONSOLIDATION,B,12000.0,12.53,0.0,0.0689655172413793,N,4.0,301,36.0
25.0,162000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000.0,16.0,1.0,0.1543209876543209,Y,3.0,302,63.0
26.0,173467.0,MORTGAGE,10.0,VENTURE,B,10000.0,11.71,0.0,0.0576478523292614,N,4.0,303,30.000000000000004
21.0,15000.0,OWN,0.0,HOMEIMPROVEMENT,C,3175.0,11.54,1.0,0.2116666666666666,Y,3.0,304,60.0
25.0,96000.0,RENT,2.0,HOMEIMPROVEMENT,E,25000.0,15.68,1.0,0.2604166666666667,Y,4.0,305,70.99999999999999
21.0,15120.0,MORTGAGE,0.0,EDUCATION,B,1500.0,10.59,0.0,0.0992063492063492,N,2.0,306,37.00000000000001
24.0,97908.0,RENT,8.0,HOMEIMPROVEMENT,D,25000.0,12.61,1.0,0.2553417493973934,Y,2.0,307,65.0
26.0,110000.0,RENT,3.0,PERSONAL,C,25000.0,10.99,0.0,0.2272727272727272,Y,2.0,308,58.999999999999986
23.0,15204.0,MORTGAGE,7.0,PERSONAL,A,2800.0,8.49,1.0,0.1841620626151013,N,3.0,309,32.0
25.0,159600.0,RENT,0.0,PERSONAL,D,30000.0,17.27,1.0,0.18796992481203,Y,4.0,310,68.0
24.0,171500.0,RENT,6.0,DEBTCONSOLIDATION,A,18000.0,8.9,0.0,0.1049562682215743,N,4.0,311,34.0
25.0,170004.0,MORTGAGE,3.0,MEDICAL,B,10000.0,11.11,0.0,0.0588221453612856,N,4.0,312,32.0
24.0,158004.0,RENT,0.0,HOMEIMPROVEMENT,D,25000.0,14.59,1.0,0.1582238424343687,Y,2.0,313,69.0
26.0,170000.0,RENT,0.0,VENTURE,B,13000.0,12.42,0.0,0.0764705882352941,N,3.0,314,40.0
24.0,83300.0,RENT,0.0,MEDICAL,D,25000.0,10.99,1.0,0.3001200480192076,N,2.0,315,59.0
24.0,110000.0,RENT,7.0,HOMEIMPROVEMENT,D,25000.0,15.7,0.0,0.2272727272727272,Y,2.0,316,63.0
22.0,15360.0,OWN,7.0,HOMEIMPROVEMENT,B,2500.0,12.53,1.0,0.1627604166666666,N,3.0,317,33.00000000000001
25.0,134300.0,RENT,3.0,MEDICAL,D,5000.0,16.49,1.0,0.0372300819061801,N,2.0,318,43.99999999999999
25.0,170000.0,MORTGAGE,2.0,EDUCATION,A,20000.0,7.49,0.0,0.1176470588235294,N,2.0,319,33.0
22.0,100580.0,RENT,6.0,DEBTCONSOLIDATION,D,25000.0,14.96,1.0,0.2485583615032809,Y,2.0,320,65.0
25.0,113000.0,RENT,7.0,MEDICAL,C,25000.0,12.73,0.0,0.2212389380530973,Y,4.0,321,58.999999999999986
24.0,120000.0,RENT,8.0,EDUCATION,B,25000.0,10.65,0.0,0.2083333333333333,N,4.0,322,37.0
25.0,120000.0,RENT,6.0,MEDICAL,B,25000.0,10.74,0.0,0.2083333333333333,N,2.0,323,36.0
23.0,120000.0,RENT,7.0,EDUCATION,B,25000.0,9.99,0.0,0.2083333333333333,N,2.0,324,37.0
24.0,91800.0,RENT,5.0,MEDICAL,D,25000.0,15.33,1.0,0.2723311546840958,Y,2.0,325,65.0
21.0,15600.0,OWN,5.0,VENTURE,A,1000.0,7.29,0.0,0.0641025641025641,N,4.0,326,28.000000000000004
26.0,108000.0,RENT,2.0,PERSONAL,D,25000.0,15.05,1.0,0.2314814814814814,N,3.0,327,48.0
26.0,129996.0,RENT,6.0,PERSONAL,B,25000.0,10.75,0.0,0.1923136096495276,N,3.0,328,36.0
23.0,130000.0,RENT,4.0,EDUCATION,D,25000.0,16.02,0.0,0.1923076923076923,Y,2.0,329,63.0
23.0,130000.0,RENT,7.0,VENTURE,B,25000.0,11.49,0.0,0.1923076923076923,N,4.0,330,37.0
25.0,170000.0,OWN,4.0,EDUCATION,B,20000.0,12.53,0.0,0.1176470588235294,N,4.0,331,30.000000000000004
26.0,170000.0,MORTGAGE,0.0,VENTURE,C,12000.0,13.57,0.0,0.0705882352941176,Y,2.0,332,59.0
22.0,169000.0,RENT,1.0,PERSONAL,B,14000.0,11.14,0.0,0.0828402366863905,N,3.0,333,41.0
26.0,168750.0,RENT,10.0,MEDICAL,C,24250.0,12.87,0.0,0.1437037037037037,Y,3.0,334,56.99999999999999
23.0,168600.0,RENT,3.0,EDUCATION,B,20000.0,11.58,0.0,0.1186239620403321,N,3.0,335,37.0
24.0,168288.0,RENT,5.0,HOMEIMPROVEMENT,B,1800.0,11.12,0.0,0.0106959498003422,N,3.0,336,37.0
25.0,168000.0,MORTGAGE,2.0,PERSONAL,B,35000.0,10.65,0.0,0.2083333333333333,N,2.0,337,36.00000000000001
24.0,133300.0,RENT,6.0,DEBTCONSOLIDATION,B,25000.0,10.37,0.0,0.1875468867216804,N,2.0,338,37.0
24.0,15600.0,OWN,5.0,HOMEIMPROVEMENT,A,3300.0,6.39,1.0,0.2115384615384615,N,4.0,339,30.0
24.0,134000.0,RENT,8.0,PERSONAL,D,25000.0,16.07,0.0,0.1865671641791045,Y,3.0,340,63.0
25.0,134000.0,RENT,7.0,MEDICAL,B,25000.0,10.62,0.0,0.1865671641791045,N,2.0,341,36.0
25.0,15600.0,OWN,0.0,VENTURE,F,3200.0,18.09,1.0,0.2051282051282051,N,2.0,342,48.0
25.0,135000.0,RENT,5.0,EDUCATION,B,25000.0,11.36,0.0,0.1851851851851851,N,4.0,343,36.0
26.0,135660.0,RENT,10.0,DEBTCONSOLIDATION,B,25000.0,12.53,0.0,0.1842842400117942,N,4.0,344,34.0
25.0,145000.0,RENT,0.0,EDUCATION,B,25000.0,9.99,0.0,0.1724137931034483,N,4.0,345,40.0
23.0,150000.0,RENT,4.0,EDUCATION,B,25000.0,10.36,0.0,0.1666666666666666,N,3.0,346,37.0
23.0,165000.0,MORTGAGE,3.0,EDUCATION,A,9600.0,5.99,0.0,0.0581818181818181,N,3.0,347,30.000000000000004
22.0,153000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000.0,15.62,1.0,0.1568627450980392,Y,2.0,348,61.000000000000014
24.0,165000.0,MORTGAGE,5.0,PERSONAL,B,20000.0,10.37,0.0,0.1212121212121212,N,4.0,349,33.0
25.0,165000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000.0,19.74,0.0,0.1515151515151515,N,4.0,350,47.999999999999986
21.0,165000.0,MORTGAGE,5.0,EDUCATION,A,20000.0,6.91,0.0,0.1212121212121212,N,4.0,351,30.000000000000004
23.0,16000.0,OWN,7.0,MEDICAL,A,6000.0,7.9,1.0,0.375,N,2.0,352,40.0
23.0,16000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275.0,13.06,0.0,0.1421875,Y,4.0,353,56.00000000000001
23.0,16000.0,OWN,7.0,PERSONAL,A,2000.0,6.39,0.0,0.125,N,3.0,354,28.000000000000004
23.0,148000.0,RENT,1.0,DEBTCONSOLIDATION,E,25000.0,14.93,1.0,0.1689189189189189,N,3.0,355,51.99999999999999
23.0,16000.0,MORTGAGE,1.0,MEDICAL,C,5600.0,12.84,1.0,0.35,N,4.0,356,52.000000000000014
24.0,16020.0,OWN,3.0,VENTURE,E,3625.0,17.14,1.0,0.2262796504369538,Y,2.0,357,62.000000000000014
22.0,16094.0,MORTGAGE,2.0,VENTURE,A,5500.0,7.14,1.0,0.3417422641978377,N,3.0,358,46.0
25.0,175000.0,RENT,2.0,PERSONAL,A,25000.0,8.9,0.0,0.1428571428571428,N,2.0,359,37.00000000000001
22.0,16200.0,OWN,6.0,PERSONAL,B,2000.0,12.42,0.0,0.1234567901234567,N,3.0,360,31.000000000000007
24.0,185000.0,RENT,7.0,HOMEIMPROVEMENT,C,25000.0,12.68,0.0,0.1351351351351351,Y,2.0,361,59.99999999999999
25.0,162000.0,RENT,9.0,PERSONAL,C,25000.0,11.03,0.0,0.1543209876543209,N,2.0,362,39.0
26.0,161000.0,RENT,10.0,VENTURE,A,30000.0,7.9,0.0,0.186335403726708,N,4.0,363,31.0
22.0,160000.0,MORTGAGE,0.0,MEDICAL,B,35000.0,10.65,0.0,0.21875,N,4.0,364,37.00000000000001
25.0,225000.0,RENT,5.0,VENTURE,B,25000.0,11.86,0.0,0.1111111111111111,N,4.0,365,36.0
25.0,16400.0,OWN,1.0,PERSONAL,A,5000.0,8.94,1.0,0.3048780487804878,N,4.0,366,43.0
23.0,16500.0,OWN,6.0,VENTURE,B,4375.0,9.63,1.0,0.2651515151515151,N,4.0,367,33.00000000000001
25.0,49500.0,RENT,6.0,PERSONAL,C,24750.0,14.22,1.0,0.5,N,3.0,368,50.999999999999986
23.0,60000.0,RENT,4.0,DEBTCONSOLIDATION,B,24750.0,9.33,1.0,0.4125,N,3.0,369,49.0
24.0,84200.0,RENT,8.0,MEDICAL,C,24500.0,13.85,0.0,0.2909738717339667,N,4.0,370,40.0
22.0,16800.0,MORTGAGE,5.0,EDUCATION,B,2000.0,10.65,0.0,0.119047619047619,N,2.0,371,33.0
24.0,92000.0,RENT,8.0,MEDICAL,B,24500.0,11.46,0.0,0.266304347826087,N,4.0,372,37.0
23.0,160000.0,MORTGAGE,5.0,PERSONAL,A,35000.0,7.66,0.0,0.21875,N,2.0,373,30.000000000000004
24.0,160000.0,MORTGAGE,9.0,VENTURE,E,12000.0,16.77,0.0,0.075,N,4.0,374,41.99999999999999
25.0,160000.0,MORTGAGE,1.0,PERSONAL,B,12000.0,9.63,0.0,0.075,N,4.0,375,36.00000000000001
26.0,160000.0,RENT,6.0,PERSONAL,C,25000.0,12.23,0.0,0.15625,Y,4.0,376,58.999999999999986
25.0,125800.0,MORTGAGE,0.0,MEDICAL,D,10000.0,14.09,1.0,0.0794912559618442,N,4.0,377,43.99999999999999
25.0,54000.0,RENT,2.0,PERSONAL,C,24250.0,13.98,1.0,0.449074074074074,N,4.0,378,54.99999999999999
23.0,62500.0,RENT,1.0,EDUCATION,B,24250.0,10.62,1.0,0.388,N,4.0,379,53.00000000000001
24.0,16800.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3900.0,10.99,1.0,0.2321428571428571,N,3.0,380,32.0
25.0,68400.0,RENT,9.0,PERSONAL,E,24250.0,17.56,1.0,0.35453216374269,N,4.0,381,57.0
26.0,56045.0,RENT,1.0,MEDICAL,D,24250.0,14.96,1.0,0.432688018556517,N,2.0,382,58.0
22.0,74000.0,RENT,7.0,DEBTCONSOLIDATION,D,24250.0,15.65,1.0,0.3277027027027027,Y,2.0,383,75.0
24.0,65453.0,RENT,9.0,MEDICAL,D,24250.0,15.7,1.0,0.3704948589063908,N,2.0,384,55.0
24.0,89908.0,RENT,1.0,VENTURE,B,24250.0,12.53,0.0,0.269720158384126,N,3.0,385,41.0
26.0,78000.0,RENT,0.0,HOMEIMPROVEMENT,E,24250.0,17.56,1.0,0.3108974358974359,Y,3.0,386,81.0
23.0,100000.0,RENT,0.0,PERSONAL,C,24250.0,12.87,0.0,0.2425,Y,2.0,387,63.99999999999999
23.0,103000.0,RENT,6.0,PERSONAL,D,24250.0,15.7,0.0,0.2354368932038835,N,2.0,388,43.0
25.0,160000.0,MORTGAGE,2.0,EDUCATION,A,9000.0,10.99,0.0,0.05625,N,3.0,389,33.0
25.0,160000.0,OWN,5.0,VENTURE,B,15000.0,11.14,0.0,0.09375,N,4.0,390,30.000000000000004
24.0,160000.0,MORTGAGE,3.0,VENTURE,D,20000.0,16.0,0.0,0.125,N,3.0,391,39.0
23.0,160000.0,MORTGAGE,2.0,EDUCATION,D,25000.0,15.65,0.0,0.15625,Y,2.0,392,63.0
26.0,160000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750.0,10.99,0.0,0.0859375,N,4.0,393,39.0
21.0,160000.0,MORTGAGE,3.0,VENTURE,D,15250.0,15.31,0.0,0.0953125,Y,4.0,394,59.000000000000014
25.0,160000.0,MORTGAGE,3.0,VENTURE,C,20000.0,13.47,0.0,0.125,Y,2.0,395,55.0
22.0,16800.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750.0,13.85,1.0,0.2827380952380952,Y,2.0,396,62.000000000000014
25.0,111996.0,RENT,9.0,PERSONAL,D,24250.0,10.99,0.0,0.2165255901996499,N,3.0,397,41.99999999999999
21.0,16800.0,MORTGAGE,0.0,VENTURE,B,6000.0,10.39,1.0,0.3571428571428571,N,4.0,398,49.0
25.0,115200.0,RENT,0.0,HOMEIMPROVEMENT,B,24250.0,11.36,0.0,0.2105034722222222,N,2.0,399,40.0
23.0,144000.0,RENT,0.0,EDUCATION,B,24250.0,11.83,0.0,0.1684027777777778,N,3.0,400,41.0
23.0,225200.0,RENT,3.0,EDUCATION,B,24250.0,12.53,0.0,0.1076820603907637,N,3.0,401,37.0
22.0,108000.0,RENT,1.0,HOMEIMPROVEMENT,D,24150.0,14.96,1.0,0.2236111111111111,Y,3.0,402,69.0
22.0,43000.0,RENT,7.0,DEBTCONSOLIDATION,C,24000.0,13.85,1.0,0.5581395348837209,Y,3.0,403,72.00000000000001
23.0,47004.0,RENT,1.0,VENTURE,B,24000.0,11.58,1.0,0.5105948429920858,N,4.0,404,53.00000000000001
24.0,48000.0,RENT,4.0,VENTURE,D,24000.0,16.29,1.0,0.5,Y,2.0,405,75.0
26.0,48000.0,RENT,4.0,MEDICAL,A,24000.0,10.99,1.0,0.5,N,3.0,406,44.99999999999999
21.0,44964.0,RENT,2.0,EDUCATION,D,24000.0,16.29,1.0,0.5337603416066187,Y,2.0,407,79.0
25.0,52000.0,RENT,4.0,PERSONAL,B,24000.0,10.74,1.0,0.4615384615384615,N,2.0,408,48.0
22.0,17352.0,MORTGAGE,4.0,EDUCATION,C,2250.0,15.27,0.0,0.1296680497925311,Y,3.0,409,56.00000000000001
24.0,47000.0,RENT,3.0,PERSONAL,F,24000.0,17.8,1.0,0.5106382978723404,N,2.0,410,61.0
22.0,17400.0,MORTGAGE,6.0,VENTURE,B,1000.0,11.36,0.0,0.057471264367816,N,2.0,411,33.0
22.0,49000.0,RENT,2.0,MEDICAL,E,24000.0,17.56,1.0,0.4897959183673469,N,4.0,412,61.99999999999999
26.0,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.9,1.0,0.4,N,4.0,413,48.99999999999999
25.0,60000.0,RENT,3.0,PERSONAL,B,24000.0,10.99,1.0,0.4,N,4.0,414,48.0
22.0,60000.0,RENT,0.0,PERSONAL,A,24000.0,7.29,1.0,0.4,N,3.0,415,50.0
21.0,60000.0,RENT,5.0,MEDICAL,B,24000.0,10.75,1.0,0.4,N,2.0,416,49.0
26.0,62004.0,RENT,9.0,DEBTCONSOLIDATION,A,24000.0,7.9,1.0,0.3870718018192374,N,3.0,417,44.99999999999999
22.0,62400.0,RENT,3.0,EDUCATION,D,24000.0,14.84,1.0,0.3846153846153846,N,2.0,418,55.0
26.0,65000.0,RENT,10.0,DEBTCONSOLIDATION,A,24000.0,10.99,1.0,0.3692307692307692,N,2.0,419,43.0
22.0,17760.0,MORTGAGE,6.0,EDUCATION,C,4975.0,10.99,1.0,0.2801238738738739,Y,3.0,420,58.00000000000001
23.0,59000.0,RENT,5.0,DEBTCONSOLIDATION,E,24000.0,19.69,1.0,0.4067796610169492,Y,2.0,421,78.0
23.0,66000.0,RENT,6.0,VENTURE,A,24000.0,10.99,1.0,0.3636363636363636,N,4.0,422,46.0
24.0,60000.0,RENT,0.0,VENTURE,D,24000.0,14.96,1.0,0.4,N,4.0,423,59.0
25.0,66143.0,RENT,9.0,EDUCATION,A,24000.0,6.99,1.0,0.3628501882285351,N,3.0,424,44.99999999999999
22.0,62250.0,RENT,3.0,PERSONAL,E,24000.0,16.45,1.0,0.3855421686746988,Y,4.0,425,78.0
24.0,70000.0,RENT,8.0,EDUCATION,B,24000.0,10.99,1.0,0.3428571428571428,N,4.0,426,49.0
23.0,74000.0,RENT,7.0,DEBTCONSOLIDATION,B,24000.0,10.99,1.0,0.3243243243243243,N,2.0,427,49.0
22.0,18000.0,OWN,3.0,PERSONAL,A,3000.0,7.9,1.0,0.1666666666666666,N,4.0,428,30.0
22.0,75000.0,RENT,6.0,EDUCATION,B,24000.0,12.69,1.0,0.32,N,4.0,429,49.0
24.0,75000.0,RENT,9.0,MEDICAL,B,24000.0,10.37,1.0,0.32,N,3.0,430,49.0
24.0,75000.0,RENT,7.0,HOMEIMPROVEMENT,C,24000.0,10.99,1.0,0.32,N,3.0,431,51.99999999999999
26.0,69000.0,RENT,0.0,DEBTCONSOLIDATION,F,24000.0,15.83,1.0,0.3478260869565217,N,3.0,432,63.99999999999999
23.0,78000.0,RENT,4.0,PERSONAL,C,24000.0,13.92,1.0,0.3076923076923077,N,3.0,433,51.99999999999999
22.0,18000.0,OWN,4.0,VENTURE,B,2000.0,11.49,0.0,0.1111111111111111,N,3.0,434,31.000000000000007
24.0,80000.0,RENT,2.0,MEDICAL,B,24000.0,10.25,0.0,0.3,N,2.0,435,41.0
22.0,18000.0,OWN,1.0,HOMEIMPROVEMENT,A,3500.0,7.49,1.0,0.1944444444444444,N,4.0,436,34.0
23.0,18000.0,OWN,3.0,EDUCATION,A,4000.0,5.99,1.0,0.2222222222222222,N,2.0,437,30.0
